测量里程,中线北坐标X,中线东坐标Y,中线高程H
284549,3806340.758,459541.6156,45.135311
284550,3806340.967,459540.6376,45.136625
284551,3806341.175,459539.6596,45.137628
284552,3806341.384,459538.6816,45.137572
284553,3806341.593,459537.7036,45.137035
284554,3806341.801,459536.7255,45.137279
284555,3806342.009,459535.7475,45.138422
284556,3806342.218,459534.7695,45.139976
284557,3806342.427,459533.7916,45.141499
284558,3806342.635,459532.8135,45.142693
284559,3806342.844,459531.8356,45.143326
284560,3806343.053,459530.8577,45.14376
284561,3806343.262,459529.8797,45.144283
284562,3806343.47,459528.9016,45.145497
284563,3806343.678,459527.9235,45.14721
284564,3806343.887,459526.9455,45.148014
284565,3806344.095,459525.9675,45.147988
284566,3806344.304,459524.9896,45.147831
284567,3806344.513,459524.0116,45.148165
284568,3806344.722,459523.0337,45.149028
284569,3806344.93,459522.0557,45.150362
284570,3806345.139,459521.0776,45.151505
284571,3806345.348,459520.0997,45.152449
284572,3806345.557,459519.1217,45.153512
284573,3806345.765,459518.1437,45.154556
284574,3806345.974,459517.1657,45.155539
284575,3806346.182,459516.1877,45.156393
284576,3806346.391,459515.2096,45.157496
284577,3806346.599,459514.2316,45.15875
284578,3806346.807,459513.2536,45.159793
284579,3806347.016,459512.2756,45.160527
284580,3806347.225,459511.2975,45.16122
284581,3806347.433,459510.3195,45.161914
284582,3806347.641,459509.3414,45.163057
284583,3806347.85,459508.3634,45.164021
284584,3806348.058,459507.3854,45.164355
284585,3806348.267,459506.4074,45.165488
284586,3806348.476,459505.4294,45.166812
284587,3806348.685,459504.4515,45.167885
284588,3806348.894,459503.4736,45.168999
284589,3806349.102,459502.4956,45.170082
284590,3806349.311,459501.5176,45.171386
284590.803,3806349.479,459500.7327,45.172159
284591,3806349.52,459500.5397,45.172349
284592,3806349.728,459499.5617,45.172913
284593,3806349.937,459498.5837,45.173596
284594,3806350.146,459497.6057,45.17404
284595,3806350.355,459496.6278,45.174223
284596,3806350.563,459495.6497,45.174797
284597,3806350.771,459494.6717,45.17549
284598,3806350.98,459493.6937,45.176584
284599,3806351.189,459492.7158,45.177837
284600,3806351.398,459491.7377,45.178681
284601,3806351.607,459490.7598,45.179045
284602,3806351.816,459489.7819,45.179098
284603,3806352.025,459488.804,45.179332
284604,3806352.233,459487.826,45.180425
284605,3806352.442,459486.848,45.181889
284606,3806352.651,459485.87,45.182862
284607,3806352.859,459484.892,45.183306
284608,3806353.068,459483.914,45.184319
284609,3806353.276,459482.936,45.185233
284610,3806353.485,459481.958,45.185826
284611,3806353.694,459480.98,45.18624
284612,3806353.902,459480.002,45.186503
284613,3806354.111,459479.0241,45.186467
284614,3806354.32,459478.046,45.18695
284615,3806354.528,459477.0679,45.187974
284616,3806354.736,459476.0899,45.188857
284617,3806354.944,459475.1119,45.189691
284618,3806355.153,459474.1338,45.190435
284619,3806355.361,459473.1557,45.191468
284620,3806355.57,459472.1778,45.192472
284621,3806355.779,459471.1998,45.193365
284622,3806355.987,459470.2217,45.194329
284623,3806356.195,459469.2437,45.194782
284624,3806356.404,459468.2657,45.194846
284625,3806356.613,459467.2878,45.195399
284626,3806356.822,459466.3098,45.196563
284627,3806357.03,459465.3317,45.197606
284628,3806357.239,459464.3537,45.19857
284629,3806357.447,459463.3757,45.199023
284630,3806357.655,459462.3977,45.199267
284631,3806357.864,459461.4197,45.19987
284632,3806358.073,459460.4418,45.200704
284633,3806358.281,459459.4637,45.201767
284634,3806358.49,459458.4856,45.202861
284635,3806358.698,459457.5076,45.203745
284636,3806358.907,459456.5297,45.204188
284637,3806359.115,459455.5516,45.204832
284638,3806359.324,459454.5736,45.205895
284639,3806359.533,459453.5956,45.207059
284640,3806359.741,459452.6176,45.208142
284641,3806359.95,459451.6396,45.208806
284642,3806360.159,459450.6616,45.209199
284643,3806360.368,459449.6837,45.209923
284644,3806360.576,459448.7058,45.210916
284645,3806360.785,459447.7278,45.21177
284646,3806360.994,459446.7498,45.212443
284647,3806361.202,459445.7718,45.213287
284648,3806361.411,459444.7938,45.21434
284649,3806361.619,459443.8156,45.215234
284650,3806361.827,459442.8376,45.215597
284651,3806362.036,459441.8596,45.215961
284652,3806362.244,459440.8816,45.216884
284653,3806362.453,459439.9036,45.218278
284654,3806362.662,459438.9256,45.219492
284655,3806362.871,459437.9477,45.220565
284656,3806363.079,459436.9697,45.221519
284657,3806363.288,459435.9917,45.222532
284658,3806363.497,459435.0138,45.223576
284659,3806363.706,459434.0358,45.224599
284660,3806363.915,459433.0579,45.225623
284661,3806364.124,459432.08,45.226226
284662,3806364.332,459431.102,45.22692
284663,3806364.54,459430.1239,45.227623
284664,3806364.749,459429.1458,45.228697
284665,3806364.957,459428.1678,45.23018
284666,3806365.166,459427.1898,45.231584
284667,3806365.374,459426.2118,45.232357
284668,3806365.583,459425.2338,45.232541
284669,3806365.792,459424.2558,45.232794
284670,3806366,459423.2778,45.233638
284671,3806366.208,459422.2997,45.235022
284672,3806366.417,459421.3217,45.236455
284673,3806366.626,459420.3437,45.237779
284674,3806366.834,459419.3658,45.238592
284675,3806367.043,459418.3878,45.239246
284676,3806367.252,459417.4098,45.239929
284677,3806367.461,459416.4319,45.240793
284678,3806367.669,459415.4538,45.241606
284679,3806367.878,459414.4758,45.24202
284680,3806368.087,459413.4979,45.242543
284681,3806368.295,459412.5199,45.243327
284682,3806368.503,459411.5418,45.24438
284683,3806368.712,459410.5637,45.245364
284684,3806368.921,459409.5858,45.246027
284685,3806369.13,459408.6079,45.246671
284686,3806369.339,459407.63,45.247214
284687,3806369.548,459406.6521,45.247888
284688,3806369.757,459405.6741,45.248332
284689,3806369.965,459404.6961,45.248915
284690,3806370.174,459403.7181,45.249529
284691,3806370.382,459402.7401,45.250382
284692,3806370.591,459401.762,45.251086
284693,3806370.799,459400.7839,45.251819
284694,3806371.007,459399.8059,45.252463
284695,3806371.216,459398.8279,45.253326
284696,3806371.424,459397.8498,45.2541
284697,3806371.632,459396.8718,45.254413
284698,3806371.841,459395.8939,45.254937
284699,3806372.05,459394.9159,45.25583
284700,3806372.258,459393.9378,45.256974
284700.933,3806372.453,459393.0249,45.257873
284701,3806372.467,459392.9598,45.257937
284702,3806372.676,459391.9818,45.258961
284703,3806372.884,459391.0038,45.259934
284704,3806373.093,459390.0258,45.260558
284705,3806373.302,459389.0478,45.260772
284706,3806373.51,459388.0699,45.260885
284707,3806373.719,459387.0918,45.261389
284708,3806373.927,459386.1138,45.262372
284709,3806374.136,459385.1358,45.263476
284710,3806374.345,459384.1578,45.264339
284711,3806374.553,459383.1799,45.265303
284712,3806374.762,459382.2019,45.266406
284713,3806374.971,459381.2239,45.26706
284714,3806375.18,459380.2459,45.267463
284715,3806375.388,459379.2679,45.267797
284716,3806375.597,459378.2899,45.26842
284717,3806375.805,459377.3119,45.269484
284718,3806376.014,459376.3339,45.270937
284719,3806376.222,459375.3559,45.271981
284720,3806376.431,459374.3779,45.272844
284721,3806376.639,459373.3999,45.273778
284722,3806376.848,459372.4218,45.274531
284723,3806377.056,459371.4437,45.275285
284724,3806377.265,459370.4657,45.276319
284725,3806377.473,459369.4878,45.277552
284726,3806377.682,459368.5097,45.278376
284727,3806377.89,459367.5317,45.279289
284728,3806378.099,459366.5537,45.280423
284729,3806378.308,459365.5757,45.281476
284730,3806378.516,459364.5977,45.28248
284731,3806378.725,459363.6198,45.283313
284732,3806378.934,459362.6419,45.284327
284733,3806379.143,459361.6639,45.2856
284734,3806379.352,459360.6859,45.286744
284735,3806379.561,459359.708,45.287377
284736,3806379.769,459358.73,45.288051
284737,3806379.978,459357.752,45.289064
284738,3806380.186,459356.774,45.289918
284739,3806380.395,459355.796,45.290261
284740,3806380.604,459354.818,45.290915
284741,3806380.812,459353.8399,45.292019
284742,3806381.02,459352.8619,45.293072
284743,3806381.229,459351.8839,45.294156
284744,3806381.438,459350.9059,45.295099
284745,3806381.646,459349.9278,45.295933
284746,3806381.854,459348.9498,45.296946
284747,3806382.063,459347.9718,45.29798
284748,3806382.271,459346.9938,45.298943
284749,3806382.48,459346.0158,45.299517
284750,3806382.689,459345.0378,45.30014
284751,3806382.897,459344.0598,45.301074
284752,3806383.106,459343.0818,45.302537
284753,3806383.314,459342.1038,45.303551
284754,3806383.523,459341.1258,45.304124
284755,3806383.732,459340.1478,45.304808
284756,3806383.94,459339.1697,45.305551
284757,3806384.149,459338.1917,45.306285
284758,3806384.357,459337.2138,45.306999
284759,3806384.566,459336.2358,45.308102
284760,3806384.775,459335.2578,45.309276
284761,3806384.984,459334.2799,45.310109
284762,3806385.192,459333.3019,45.310443
284763,3806385.4,459332.3237,45.311006
284764,3806385.609,459331.3457,45.31163
284765,3806385.817,459330.3677,45.312333
284766,3806386.026,459329.3897,45.313367
284767,3806386.234,459328.4117,45.3144
284768,3806386.444,459327.4338,45.315434
284769,3806386.653,459326.4559,45.316647
284770,3806386.861,459325.4779,45.317881
284771,3806387.07,459324.4999,45.318664
284772,3806387.279,459323.5219,45.319118
284773,3806387.487,459322.544,45.319331
284774,3806387.696,459321.5659,45.320045
284775,3806387.905,459320.588,45.321329
284776,3806388.113,459319.61,45.322262
284777,3806388.322,459318.6321,45.323086
284778,3806388.531,459317.654,45.324139
284779,3806388.739,459316.676,45.325243
284780,3806388.948,459315.698,45.326576
284781,3806389.156,459314.72,45.3284
284782,3806389.365,459313.742,45.330333
284783,3806389.574,459312.7641,45.330437
284784,3806389.783,459311.7862,45.32973
284785,3806389.991,459310.8081,45.329964
284786,3806390.2,459309.83,45.330877
284787,3806390.408,459308.852,45.331781
284788,3806390.616,459307.8739,45.332604
284789,3806390.825,459306.896,45.333028
284790,3806391.034,459305.918,45.333631
284791,3806391.242,459304.9399,45.334555
284792,3806391.45,459303.9618,45.335628
284793,3806391.659,459302.9838,45.336632
284794,3806391.868,459302.0059,45.337386
284795,3806392.076,459301.0279,45.338089
284796,3806392.285,459300.0499,45.338393
284797,3806392.493,459299.0719,45.338736
284798,3806392.702,459298.0939,45.33959
284799,3806392.911,459297.1159,45.340833
284800,3806393.12,459296.1379,45.342137
284801,3806393.328,459295.1599,45.34296
284802,3806393.536,459294.1818,45.343694
284803,3806393.745,459293.2038,45.344397
284804,3806393.954,459292.2258,45.344671
284805,3806394.162,459291.2478,45.344774
284806,3806394.37,459290.2697,45.345138
284807,3806394.579,459289.2917,45.345981
284808,3806394.787,459288.3137,45.347233
284809,3806394.996,459287.3357,45.348153
284810,3806395.204,459286.3576,45.348964
284810.973,3806395.407,459285.4056,45.349947
284811,3806395.413,459285.3797,45.349974
284812,3806395.622,459284.4018,45.351305
284813,3806395.831,459283.4239,45.352675
284814,3806396.04,459282.4459,45.353636
284815,3806396.248,459281.4679,45.354496
284816,3806396.458,459280.49,45.355327
284817,3806396.667,459279.5122,45.356097
284818,3806396.876,459278.5342,45.356778
284819,3806397.084,459277.5562,45.357228
284820,3806397.293,459276.5781,45.357608
284821,3806397.501,459275.6001,45.358569
284822,3806397.71,459274.6221,45.359809
284823,3806397.918,459273.644,45.36074
284824,3806398.126,459272.666,45.36162
284825,3806398.335,459271.6881,45.362701
284826,3806398.544,459270.71,45.364061
284827,3806398.752,459269.732,45.365172
284828,3806398.96,459268.7539,45.366132
284829,3806399.169,459267.7759,45.367043
284830,3806399.377,459266.7979,45.367983
284831,3806399.586,459265.8198,45.369204
284832,3806399.794,459264.8417,45.370344
284833,3806400.003,459263.8638,45.371415
284834,3806400.212,459262.8858,45.372105
284835,3806400.42,459261.9078,45.372526
284836,3806400.629,459260.9298,45.373086
284837,3806400.837,459259.9518,45.373447
284838,3806401.046,459258.9738,45.373797
284839,3806401.254,459257.9958,45.374338
284840,3806401.463,459257.0178,45.375148
284841,3806401.672,459256.0399,45.375709
284842,3806401.881,459255.0619,45.376269
284843,3806402.09,459254.084,45.37687
284844,3806402.298,459253.1059,45.37777
284845,3806402.506,459252.1278,45.378861
284846,3806402.715,459251.1498,45.379681
284847,3806402.924,459250.1719,45.380582
284848,3806403.132,459249.1939,45.381112
284849,3806403.341,459248.2159,45.381683
284850,3806403.55,459247.2379,45.382643
284851,3806403.758,459246.2599,45.383734
284852,3806403.966,459245.2818,45.384874
284853,3806404.175,459244.3038,45.385835
284854,3806404.383,459243.3258,45.386595
284855,3806404.592,459242.3478,45.387336
284856,3806404.801,459241.3698,45.388436
284857,3806405.009,459240.3918,45.389797
284858,3806405.218,459239.4138,45.391157
284859,3806405.427,459238.4358,45.391998
284860,3806405.635,459237.4578,45.392528
284861,3806405.844,459236.4799,45.393119
284862,3806406.053,459235.5019,45.393659
284863,3806406.261,459234.5239,45.39427
284864,3806406.47,459233.5459,45.39472
284865,3806406.679,459232.5679,45.39512
284866,3806406.887,459231.5899,45.395581
284867,3806407.096,459230.6119,45.396051
284868,3806407.304,459229.6339,45.396662
284869,3806407.513,459228.6558,45.397472
284870,3806407.722,459227.6779,45.398483
284871,3806407.931,459226.7,45.400023
284872,3806408.14,459225.7221,45.402014
284873,3806408.348,459224.7441,45.403734
284874,3806408.557,459223.7661,45.404175
284875,3806408.766,459222.7882,45.403735
284876,3806408.975,459221.8102,45.403636
284877,3806409.183,459220.8322,45.404306
284878,3806409.392,459219.8542,45.405417
284879,3806409.601,459218.8762,45.406227
284880,3806409.809,459217.8981,45.406818
284881,3806410.017,459216.92,45.407538
284882,3806410.225,459215.942,45.408469
284883,3806410.434,459214.964,45.408829
284884,3806410.643,459213.986,45.40962
284885,3806410.851,459213.008,45.41117
284886,3806411.06,459212.03,45.412651
284887,3806411.269,459211.0521,45.413621
284888,3806411.478,459210.0741,45.413952
284889,3806411.687,459209.0962,45.413922
284890,3806411.895,459208.1182,45.414153
284891,3806412.104,459207.1402,45.414373
284892,3806412.312,459206.1621,45.414624
284893,3806412.52,459205.1841,45.415074
284894,3806412.729,459204.2061,45.415915
284895,3806412.938,459203.2282,45.417185
284896,3806413.147,459202.2501,45.418556
284897,3806413.355,459201.2722,45.419626
284898,3806413.564,459200.2942,45.420197
284899,3806413.772,459199.3161,45.420697
284900,3806413.981,459198.338,45.421268
284901,3806414.189,459197.36,45.421798
284902,3806414.397,459196.3819,45.422269
284903,3806414.606,459195.4039,45.422599
284904,3806414.814,459194.4259,45.42316
284905,3806415.023,459193.4478,45.42423
284906,3806415.23,459192.4697,45.424821
284907,3806415.439,459191.4916,45.425061
284908,3806415.647,459190.5136,45.425442
284909,3806415.856,459189.5356,45.425932
284910,3806416.064,459188.5575,45.426483
284911,3806416.273,459187.5796,45.426783
284912,3806416.482,459186.6018,45.427043
284913,3806416.692,459185.6239,45.427704
284914,3806416.9,459184.6458,45.428204
284915,3806417.108,459183.6677,45.428315
284916,3806417.317,459182.6897,45.428565
284917,3806417.526,459181.7118,45.429676
284918,3806417.734,459180.7337,45.430936
284919,3806417.942,459179.7556,45.431667
284920,3806418.151,459178.7776,45.432207
284921,3806418.359,459177.7996,45.432918
284922,3806418.568,459176.8216,45.434138
284923,3806418.776,459175.8435,45.435479
284924,3806418.985,459174.8655,45.436419
284925,3806419.193,459173.8876,45.43732
284926,3806419.402,459172.9096,45.43819
284927,3806419.611,459171.9317,45.438981
284928,3806419.819,459170.9536,45.439441
284929,3806420.028,459169.9755,45.439692
284930,3806420.236,459168.9975,45.439862
284930.845,3806420.412,459168.1708,45.440404
284931,3806420.444,459168.0194,45.440503
284932,3806420.653,459167.0414,45.441823
284933,3806420.862,459166.0634,45.442894
284934,3806421.07,459165.0855,45.443714
284935,3806421.279,459164.1075,45.444315
284936,3806421.488,459163.1295,45.444625
284937,3806421.697,459162.1516,45.444876
284938,3806421.906,459161.1737,45.445546
284939,3806422.115,459160.1957,45.446537
284940,3806422.323,459159.2177,45.447617
284941,3806422.532,459158.2398,45.448388
284942,3806422.741,459157.2618,45.449618
284943,3806422.949,459156.2838,45.451159
284944,3806423.158,459155.3057,45.452309
284945,3806423.366,459154.3277,45.45303
284946,3806423.575,459153.3497,45.45364
284947,3806423.784,459152.3718,45.454311
284948,3806423.993,459151.3938,45.455281
284949,3806424.201,459150.4158,45.456382
284950,3806424.409,459149.4377,45.457772
284951,3806424.618,459148.4597,45.458883
284952,3806424.826,459147.4817,45.459353
284953,3806425.035,459146.5037,45.459724
284954,3806425.243,459145.5256,45.460404
284955,3806425.452,459144.5476,45.461265
284956,3806425.66,459143.5696,45.461985
284957,3806425.869,459142.5915,45.462175
284958,3806426.077,459141.6135,45.462826
284959,3806426.286,459140.6355,45.463566
284960,3806426.495,459139.6576,45.464647
284961,3806426.704,459138.6797,45.465427
284962,3806426.912,459137.7017,45.466028
284963,3806427.121,459136.7237,45.466568
284964,3806427.33,459135.7457,45.467149
284965,3806427.539,459134.7678,45.468059
284966,3806427.748,459133.7898,45.46917
284967,3806427.956,459132.8119,45.47024
284968,3806428.165,459131.8338,45.470981
284969,3806428.373,459130.8557,45.471661
284970,3806428.581,459129.8777,45.472502
284971,3806428.79,459128.8997,45.473272
284972,3806428.998,459127.9217,45.474013
284973,3806429.207,459126.9436,45.474753
284974,3806429.415,459125.9656,45.476104
284975,3806429.623,459124.9875,45.477214
284976,3806429.832,459124.0094,45.478245
284977,3806430.04,459123.0315,45.479135
284978,3806430.249,459122.0535,45.480046
284979,3806430.458,459121.0756,45.480866
284980,3806430.667,459120.0976,45.481667
284981,3806430.875,459119.1196,45.482767
284982,3806431.084,459118.1416,45.483588
284983,3806431.293,459117.1636,45.483608
284984,3806431.502,459116.1857,45.484279
284985,3806431.711,459115.2078,45.485549
284986,3806431.92,459114.2299,45.48654
284987,3806432.129,459113.2519,45.48757
284988,3806432.337,459112.274,45.488721
284989,3806432.546,459111.296,45.489911
284990,3806432.754,459110.3179,45.490522
284991,3806432.963,459109.3399,45.491112
284992,3806433.171,459108.3618,45.491983
284993,3806433.379,459107.3837,45.492793
284994,3806433.588,459106.4058,45.493744
284995,3806433.797,459105.4279,45.494664
284996,3806434.006,459104.45,45.495675
284997,3806434.215,459103.472,45.496645
284998,3806434.423,459102.494,45.497356
284999,3806434.632,459101.5159,45.498006
285000,3806434.84,459100.5379,45.498967
285001,3806435.048,459099.5598,45.500447
285002,3806435.257,459098.5818,45.501777
285003,3806435.466,459097.6038,45.502548
285004,3806435.674,459096.6258,45.503328
285005,3806435.883,459095.6478,45.504149
285006,3806436.091,459094.6697,45.505029
285007,3806436.3,459093.6917,45.50605
285008,3806436.508,459092.7137,45.50728
285009,3806436.717,459091.7357,45.508301
285010,3806436.926,459090.7577,45.509411
285011,3806437.134,459089.7798,45.510352
285012,3806437.343,459088.8018,45.511362
285013,3806437.552,459087.8238,45.512203
285014,3806437.76,459086.8457,45.512973
285015,3806437.968,459085.8676,45.513764
285016,3806438.177,459084.8896,45.514714
285017,3806438.386,459083.9117,45.515605
285018,3806438.595,459082.9338,45.515955
285019,3806438.804,459081.9558,45.516576
285020,3806439.012,459080.9778,45.517456
285021,3806439.22,459079.9998,45.518537
285022,3806439.429,459079.0218,45.519427
285023,3806439.638,459078.0438,45.520058
285024,3806439.846,459077.0658,45.520948
285025,3806440.055,459076.0878,45.521879
285026,3806440.263,459075.1098,45.523059
285027,3806440.472,459074.1317,45.52435
285028,3806440.68,459073.1537,45.52541
285029,3806440.889,459072.1757,45.526191
285030,3806441.097,459071.1976,45.527501
285031,3806441.306,459070.2196,45.529222
285032,3806441.515,459069.2417,45.530802
285033,3806441.724,459068.2638,45.531503
285034,3806441.932,459067.2858,45.531933
285035,3806442.141,459066.3078,45.532624
285036,3806442.349,459065.3297,45.533374
285037,3806442.558,459064.3517,45.533935
285038,3806442.766,459063.3737,45.534735
285039,3806442.975,459062.3956,45.535876
285040,3806443.183,459061.4175,45.536586
285041,3806443.391,459060.4395,45.537027
285042,3806443.6,459059.4615,45.537677
285043,3806443.808,459058.4835,45.538568
285044,3806444.017,459057.5054,45.539278
285045,3806444.225,459056.5274,45.539809
285046,3806444.434,459055.5495,45.540459
285047,3806444.643,459054.5715,45.541019
285048,3806444.852,459053.5936,45.5415
285049,3806445.061,459052.6157,45.54224
285050,3806445.269,459051.6377,45.543311
285051,3806445.478,459050.6596,45.544361
285051.047,3806445.488,459050.6138,45.544386
285052,3806445.687,459049.6816,45.544902
285053,3806445.895,459048.7037,45.545472
285054,3806446.104,459047.7258,45.545683
285055,3806446.313,459046.7478,45.546083
285056,3806446.521,459045.7697,45.546924
285057,3806446.73,459044.7918,45.547614
285058,3806446.939,459043.8138,45.547875
285059,3806447.148,459042.8358,45.547955
285060,3806447.356,459041.8578,45.548316
285061,3806447.565,459040.8798,45.549206
285062,3806447.773,459039.9018,45.550517
285063,3806447.982,459038.9238,45.551657
285064,3806448.191,459037.9458,45.552428
285065,3806448.399,459036.9677,45.552898
285066,3806448.607,459035.9897,45.553579
285067,3806448.815,459035.0116,45.554669
285068,3806449.024,459034.0335,45.55556
285069,3806449.232,459033.0555,45.55651
285070,3806449.441,459032.0776,45.557551
285071,3806449.65,459031.0996,45.558491
285072,3806449.859,459030.1216,45.559172
285073,3806450.067,459029.1436,45.559532
285074,3806450.275,459028.1655,45.560073
285075,3806450.484,459027.1875,45.560773
285076,3806450.692,459026.2094,45.561474
285077,3806450.901,459025.2314,45.562064
285078,3806451.109,459024.2534,45.562715
285079,3806451.318,459023.2754,45.563185
285080,3806451.526,459022.2974,45.563736
285081,3806451.735,459021.3194,45.564326
285082,3806451.944,459020.3415,45.565057
285083,3806452.154,459019.3637,45.565097
285084,3806452.363,459018.3858,45.565498
285085,3806452.571,459017.4078,45.566528
285086,3806452.78,459016.4298,45.567299
285087,3806452.988,459015.4518,45.567729
285088,3806453.197,459014.4738,45.56788
285089,3806453.406,459013.4958,45.5681
285090,3806453.614,459012.5178,45.568731
285091,3806453.823,459011.5397,45.570061
285092,3806454.031,459010.5617,45.571552
285093,3806454.24,459009.5838,45.572862
285094,3806454.449,459008.6058,45.573502
285095,3806454.657,459007.6278,45.573493
285096,3806454.866,459006.6498,45.573433
285097,3806455.074,459005.6718,45.573934
285098,3806455.283,459004.6937,45.575044
285099,3806455.491,459003.7156,45.576125
285100,3806455.7,459002.7376,45.576735
285101,3806455.908,459001.7596,45.577426
285102,3806456.117,459000.7817,45.578306
285103,3806456.326,458999.8038,45.578977
285104,3806456.535,458998.8258,45.579467
285105,3806456.743,458997.8478,45.579938
285106,3806456.952,458996.8697,45.580418
285107,3806457.16,458995.8917,45.581259
285108,3806457.369,458994.9137,45.582259
285109,3806457.577,458993.9357,45.58305
285110,3806457.786,458992.9576,45.58355
285111,3806457.994,458991.9797,45.583911
285112,3806458.203,458991.0017,45.584131
285113,3806458.412,458990.0237,45.584482
285114,3806458.62,458989.0457,45.585032
285115,3806458.829,458988.0676,45.586113
285116,3806459.037,458987.0897,45.587333
285117,3806459.246,458986.1117,45.588444
285118,3806459.455,458985.1338,45.589264
285119,3806459.664,458984.1558,45.589865
285120,3806459.872,458983.1778,45.590325
285121,3806460.081,458982.1997,45.591106
285122,3806460.289,458981.2218,45.592356
285123,3806460.498,458980.2438,45.593547
285124,3806460.707,458979.2658,45.594167
285125,3806460.916,458978.2878,45.594598
285126,3806461.124,458977.3098,45.595358
285127,3806461.333,458976.3318,45.596369
285128,3806461.541,458975.3538,45.597339
285129,3806461.75,458974.3758,45.59796
285130,3806461.958,458973.3978,45.59857
285131,3806462.167,458972.4197,45.599291
285132,3806462.375,458971.4418,45.600121
285133,3806462.584,458970.4638,45.601062
285134,3806462.793,458969.4858,45.601832
285135,3806463.001,458968.5078,45.602143
285136,3806463.21,458967.5297,45.602413
285137,3806463.418,458966.5517,45.603114
285138,3806463.627,458965.5737,45.604224
285139,3806463.835,458964.5957,45.605514
285140,3806464.044,458963.6177,45.606455
285141,3806464.253,458962.6398,45.607285
285142,3806464.462,458961.6618,45.607896
285143,3806464.671,458960.6838,45.608356
285144,3806464.879,458959.7059,45.608677
285145,3806465.088,458958.7279,45.609347
285146,3806465.297,458957.7499,45.610168
285147,3806465.506,458956.772,45.610858
285148,3806465.714,458955.794,45.611509
285149,3806465.923,458954.816,45.612029
285150,3806466.131,458953.838,45.61256
285151,3806466.34,458952.8599,45.61302
285152,3806466.548,458951.8819,45.613541
285153,3806466.757,458950.904,45.614321
285154,3806466.966,458949.926,45.614922
285155,3806467.175,458948.9481,45.615192
285156,3806467.384,458947.9701,45.615513
285157,3806467.592,458946.9921,45.616343
285158,3806467.801,458946.014,45.617384
285159,3806468.009,458945.0361,45.618134
285160,3806468.218,458944.058,45.618775
285161,3806468.426,458943.08,45.619265
285162,3806468.635,458942.1021,45.619936
285163,3806468.844,458941.1242,45.620356
285164,3806469.053,458940.1462,45.620497
285165,3806469.261,458939.1681,45.620777
285165.544,3806469.375,458938.6357,45.620925
285166,3806469.47,458938.1901,45.621048
285167,3806469.678,458937.2121,45.621168
285168,3806469.887,458936.2341,45.621499
285169,3806470.096,458935.2561,45.622709
285170,3806470.305,458934.2782,45.62377
285171,3806470.514,458933.3004,45.62468
285172,3806470.723,458932.3224,45.625501
285173,3806470.932,458931.3445,45.626351
285174,3806471.141,458930.3665,45.627312
285175,3806471.349,458929.3885,45.628572
285176,3806471.558,458928.4105,45.629943
285177,3806471.767,458927.4326,45.630873
285178,3806471.976,458926.4547,45.631424
285179,3806472.185,458925.4767,45.632234
285180,3806472.393,458924.4988,45.633425
285181,3806472.602,458923.5208,45.634605
285182,3806472.811,458922.5429,45.635806
285183,3806473.02,458921.565,45.636326
285184,3806473.229,458920.587,45.636856
285185,3806473.437,458919.609,45.637637
285186,3806473.646,458918.631,45.638867
285187,3806473.855,458917.6531,45.639888
285188,3806474.064,458916.6752,45.640528
285189,3806474.273,458915.6973,45.640949
285190,3806474.482,458914.7193,45.641409
285191,3806474.691,458913.7414,45.64202
285192,3806474.9,458912.7634,45.64238
285193,3806475.108,458911.7854,45.643101
285194,3806475.317,458910.8074,45.644121
285195,3806475.526,458909.8295,45.645122
285196,3806475.734,458908.8515,45.645912
285197,3806475.943,458907.8735,45.646733
285198,3806476.152,458906.8955,45.647563
285199,3806476.36,458905.9176,45.648384
285200,3806476.569,458904.9396,45.649044
285201,3806476.779,458903.9617,45.649555
285202,3806476.987,458902.9838,45.650195
285203,3806477.197,458902.0059,45.650656
285204,3806477.406,458901.0281,45.651086
285205,3806477.615,458900.0501,45.651687
285206,3806477.823,458899.0721,45.652867
285207,3806478.032,458898.0942,45.654128
285208,3806478.241,458897.1163,45.654948
285209,3806478.45,458896.1383,45.655559
285210,3806478.659,458895.1603,45.656059
285211,3806478.867,458894.1824,45.65626
285212,3806479.077,458893.2045,45.65642
285213,3806479.286,458892.2266,45.657041
285214,3806479.494,458891.2486,45.658071
285215,3806479.703,458890.2706,45.658782
285216,3806479.912,458889.2927,45.659342
285217,3806480.121,458888.3147,45.660083
285218,3806480.329,458887.3367,45.661213
285219,3806480.538,458886.3587,45.662714
285220,3806480.747,458885.3807,45.663884
285221,3806480.955,458884.4027,45.664455
285222,3806481.164,458883.4247,45.664905
285223,3806481.372,458882.4466,45.665756
285224,3806481.581,458881.4686,45.666746
285225,3806481.79,458880.4907,45.667647
285226,3806481.998,458879.5128,45.668727
285227,3806482.207,458878.5348,45.669878
285228,3806482.416,458877.5569,45.670778
285229,3806482.625,458876.5789,45.671968
285230,3806482.834,458875.601,45.673369
285231,3806483.043,458874.623,45.674609
285232,3806483.252,458873.6451,45.67547
285233,3806483.461,458872.6673,45.67628
285234,3806483.67,458871.6894,45.677381
285235,3806483.879,458870.7115,45.678731
285236,3806484.088,458869.7335,45.679782
285237,3806484.297,458868.7556,45.680362
285238,3806484.506,458867.7778,45.680633
285239,3806484.716,458866.7999,45.680703
285240,3806484.925,458865.822,45.680694
285241,3806485.133,458864.844,45.680954
285242,3806485.342,458863.866,45.681515
285243,3806485.551,458862.888,45.682375
