测量里程,中线北坐标X,中线东坐标Y,中线高程H
27671.984,3623294.328,501708.0191,35.4071
27672.98,3623293.434,501708.4587,35.4086
27673.981,3623292.535,501708.9004,35.41
27674.998,3623291.623,501709.3491,35.4113
27675.994,3623290.729,501709.7883,35.4124
27676.982,3623289.842,501710.2249,35.4132
27677.999,3623288.93,501710.6745,35.4139
27678.99,3623288.041,501711.1122,35.4147
27679.995,3623287.139,501711.5561,35.4155
27680.99,3623286.246,501711.9955,35.4161
27681.987,3623285.352,501712.4353,35.4167
27682.981,3623284.459,501712.873,35.4174
27683.99,3623283.554,501713.3175,35.4178
27684.987,3623282.659,501713.7581,35.4178
27685.983,3623281.765,501714.1975,35.4179
27686.995,3623280.857,501714.6434,35.4187
27687.985,3623279.969,501715.0799,35.4199
27688.994,3623279.063,501715.5249,35.4213
27689.989,3623278.169,501715.9632,35.4224
27690.988,3623277.273,501716.4034,35.4227
27691.99,3623276.374,501716.8455,35.423
27692.984,3623275.481,501717.284,35.424
27693.988,3623274.58,501717.7272,35.4253
27694.996,3623273.675,501718.1718,35.4267
27695.985,3623272.788,501718.6078,35.4278
27696.989,3623271.887,501719.0508,35.429
27697.988,3623270.99,501719.4915,35.43
27698.985,3623270.096,501719.9311,35.4308
27699.996,3623269.188,501720.3773,35.4317
27700.988,3623268.298,501720.8148,35.4328
27701.985,3623267.404,501721.2553,35.434
27702.987,3623266.505,501721.6979,35.4359
27703.989,3623265.606,501722.1409,35.4383
27704.991,3623264.707,501722.5838,35.4404
27705.988,3623263.813,501723.0236,35.4422
27706.985,3623262.918,501723.4639,35.4437
27707.995,3623262.012,501723.909,35.4449
27708.988,3623261.121,501724.3468,35.4458
27709.988,3623260.223,501724.7877,35.4462
27710.988,3623259.326,501725.2285,35.4467
27711.988,3623258.428,501725.669,35.4474
27712.987,3623257.53,501726.1092,35.4482
27713.984,3623256.635,501726.5482,35.4499
27714.986,3623255.736,501726.9902,35.4516
27715.985,3623254.84,501727.4309,35.453
27716.986,3623253.941,501727.8726,35.4548
27717.994,3623253.037,501728.3173,35.4569
27718.996,3623252.137,501728.76,35.4584
27719.99,3623251.245,501729.1983,35.4598
27720.988,3623250.35,501729.6379,35.4611
27721.99,3623249.45,501730.0802,35.4623
27722.992,3623248.551,501730.5219,35.4635
27723.988,3623247.657,501730.9605,35.465
27724.986,3623246.761,501731.4003,35.4665
27725.987,3623245.863,501731.8416,35.4675
27726.995,3623244.958,501732.2862,35.4685
27727.995,3623244.061,501732.7268,35.4694
27728.983,3623243.173,501733.1617,35.4702
27729.992,3623242.267,501733.6064,35.4704
27730.99,3623241.372,501734.0464,35.4705
27731.996,3623240.468,501734.4899,35.471
27732.988,3623239.578,501734.9268,35.4715
27733.989,3623238.679,501735.3684,35.4716
27734.985,3623237.786,501735.807,35.4719
27735.985,3623236.888,501736.2481,35.4721
27736.985,3623235.991,501736.6901,35.4723
27737.991,3623235.088,501737.1342,35.4725
27738.991,3623234.191,501737.5758,35.473
27739.983,3623233.301,501738.0139,35.4738
27740.99,3623232.397,501738.4581,35.4749
27741.989,3623231.501,501738.8986,35.4757
27742.994,3623230.599,501739.3422,35.4762
27743.996,3623229.699,501739.7839,35.4766
27744.987,3623228.81,501740.2207,35.4773
27745.99,3623227.91,501740.6635,35.4782
27746.988,3623227.015,501741.1046,35.4788
27747.985,3623226.12,501741.5447,35.479
27748.996,3623225.213,501741.9911,35.4789
27749.996,3623224.316,501742.4327,35.4795
27750.995,3623223.42,501742.8732,35.4801
27751.99,3623222.526,501743.3125,35.4809
27752.987,3623221.632,501743.7527,35.4819
27753.987,3623220.734,501744.1933,35.4825
27754.995,3623219.83,501744.6375,35.4831
27755.983,3623218.943,501745.0739,35.4838
27756.995,3623218.035,501745.5209,35.4849
27757.996,3623217.137,501745.9623,35.4861
27758.987,3623216.247,501746.3998,35.4867
27759.988,3623215.35,501746.8414,35.4873
27760.986,3623214.454,501747.2819,35.4881
27761.985,3623213.557,501747.7232,35.4886
27762.986,3623212.66,501748.1654,35.4894
27763.985,3623211.763,501748.6075,35.4897
27764.994,3623210.858,501749.0533,35.4902
27765.998,3623209.958,501749.4965,35.4908
27766.988,3623209.07,501749.9336,35.4919
27767.985,3623208.174,501750.3739,35.4931
27768.984,3623207.278,501750.8145,35.4935
27769.986,3623206.379,501751.2571,35.4934
27770.986,3623205.482,501751.6984,35.4929
27771.987,3623204.583,501752.1408,35.4924
27772.995,3623203.679,501752.5855,35.4929
27773.996,3623202.781,501753.0273,35.4941
27774.992,3623201.887,501753.4666,35.4951
27775.989,3623200.992,501753.9066,35.4957
27776.984,3623200.099,501754.3463,35.496
27777.99,3623199.197,501754.7904,35.4964
27778.989,3623198.301,501755.2316,35.4967
27779.992,3623197.401,501755.6743,35.4964
27780.992,3623196.503,501756.1159,35.4965
27781.993,3623195.605,501756.5573,35.4966
27782.993,3623194.707,501756.998,35.4968
27783.988,3623193.814,501757.4372,35.4975
27784.995,3623192.911,501757.8821,35.4981
27785.989,3623192.02,501758.3206,35.4984
27786.985,3623191.125,501758.7598,35.4986
27787.987,3623190.226,501759.2013,35.4989
27788.997,3623189.319,501759.6464,35.4995
27789.999,3623188.42,501760.0881,35.5002
27790.983,3623187.537,501760.5213,35.5009
27791.998,3623186.625,501760.9691,35.5016
27792.982,3623185.742,501761.4028,35.5019
27793.986,3623184.841,501761.8457,35.5021
27794.981,3623183.948,501762.2845,35.5028
27795.982,3623183.05,501762.7258,35.5038
27796.993,3623182.143,501763.1719,35.5045
27797.985,3623181.252,501763.6099,35.5045
27798.984,3623180.355,501764.0504,35.5043
27799.983,3623179.459,501764.4908,35.5043
27800.988,3623178.557,501764.9345,35.5049
27801.985,3623177.662,501765.3742,35.5059
27802.985,3623176.765,501765.8156,35.507
27803.984,3623175.868,501766.2569,35.5075
27804.989,3623174.967,501766.7002,35.5078
27805.998,3623174.062,501767.145,35.5083
27806.995,3623173.167,501767.5844,35.5087
27807.995,3623172.268,501768.0252,35.5088
27808.996,3623171.37,501768.4665,35.5089
27809.996,3623170.474,501768.9086,35.5093
27810.983,3623169.588,501769.3454,35.5097
27811.986,3623168.689,501769.7881,35.5103
27812.984,3623167.792,501770.2291,35.5115
27813.983,3623166.896,501770.6704,35.513
27814.989,3623165.995,501771.1148,35.5146
27815.996,3623165.091,501771.5598,35.5171
27816.99,3623164.199,501771.9988,35.5201
27817.997,3623163.295,501772.4429,35.522
27818.987,3623162.407,501772.8797,35.5221
27819.982,3623161.514,501773.3191,35.5216
27820.987,3623160.612,501773.7621,35.5215
27821.994,3623159.709,501774.2065,35.5221
27822.988,3623158.816,501774.6454,35.5238
27823.983,3623157.923,501775.0839,35.5259
27824.982,3623157.027,501775.5242,35.5274
27825.981,3623156.13,501775.9656,35.5282
27826.985,3623155.23,501776.4091,35.5291
27827.998,3623154.32,501776.856,35.53
27828.993,3623153.427,501777.2937,35.5304
27829.985,3623152.537,501777.7309,35.5302
27830.983,3623151.641,501778.1709,35.5295
27831.982,3623150.744,501778.6111,35.5282
27832.997,3623149.833,501779.0594,35.5277
27833.988,3623148.944,501779.497,35.5285
27834.982,3623148.052,501779.9353,35.5296
27835.985,3623147.152,501780.3782,35.53
27836.989,3623146.251,501780.8218,35.5301
27837.992,3623145.351,501781.264,35.5301
27838.985,3623144.46,501781.7017,35.5298
27839.99,3623143.558,501782.1453,35.5295
27840.989,3623142.661,501782.5866,35.5297
27841.985,3623141.768,501783.0258,35.5301
27842.996,3623140.86,501783.4721,35.5302
27843.995,3623139.964,501783.9122,35.5302
27844.996,3623139.065,501784.3534,35.5298
27845.986,3623138.177,501784.7901,35.5286
27846.986,3623137.28,501785.2319,35.5278
27847.987,3623136.382,501785.6734,35.5279
27848.994,3623135.478,501786.1181,35.5282
27849.994,3623134.581,501786.5599,35.5273
27850.99,3623133.687,501786.9994,35.5258
27851.985,3623132.794,501787.4385,35.5247
27852.996,3623131.886,501787.8848,35.5245
27853.982,3623131.001,501788.3187,35.5246
27854.991,3623130.096,501788.7628,35.5247
27855.987,3623129.202,501789.2022,35.5247
27856.982,3623128.309,501789.6413,35.525
27857.996,3623127.398,501790.0883,35.5251
27858.986,3623126.51,501790.5248,35.5245
27859.996,3623125.604,501790.9706,35.5226
27860.996,3623124.707,501791.4115,35.5199
27861.995,3623123.81,501791.8523,35.5178
27862.984,3623122.923,501792.289,35.517
27863.996,3623122.014,501792.7354,35.5172
27864.997,3623121.116,501793.1771,35.5176
27865.985,3623120.229,501793.6135,35.5177
27866.994,3623119.324,501794.0587,35.5175
27867.997,3623118.424,501794.5008,35.5175
27868.988,3623117.534,501794.9384,35.5182
27869.99,3623116.635,501795.3806,35.519
27870.996,3623115.733,501795.8248,35.5194
27871.989,3623114.841,501796.2634,35.5192
27872.993,3623113.941,501796.7065,35.519
27873.986,3623113.05,501797.1447,35.5193
27874.987,3623112.151,501797.5857,35.5196
27875.995,3623111.247,501798.0301,35.5201
27876.987,3623110.356,501798.4683,35.5208
27877.986,3623109.46,501798.9089,35.5209
27878.986,3623108.562,501799.3505,35.5207
27879.986,3623107.666,501799.7917,35.5206
27880.995,3623106.76,501800.2368,35.5205
27881.984,3623105.872,501800.673,35.5208
27882.982,3623104.976,501801.1129,35.5213
27883.983,3623104.078,501801.5545,35.5217
27884.997,3623103.169,501802.002,35.522
27885.986,3623102.281,501802.4387,35.5224
27886.99,3623101.38,501802.8815,35.5231
27887.988,3623100.484,501803.3215,35.5235
27888.997,3623099.578,501803.7664,35.5235
27889.995,3623098.683,501804.2059,35.5231
27890.988,3623097.791,501804.6434,35.5224
27891.985,3623096.896,501805.083,35.5224
27892.984,3623095.999,501805.5236,35.5228
27893.986,3623095.1,501805.9657,35.5234
27894.987,3623094.201,501806.4067,35.5239
27895.996,3623093.296,501806.8508,35.5237
27896.984,3623092.409,501807.2868,35.5229
27897.984,3623091.511,501807.727,35.5221
27898.988,3623090.609,501808.1685,35.5215
27899.984,3623089.715,501808.6065,35.5214
27900.989,3623088.812,501809.0488,35.5216
27901.985,3623087.918,501809.4869,35.5223
27902.992,3623087.014,501809.9305,35.5227
27903.985,3623086.123,501810.3688,35.5228
27904.986,3623085.225,501810.8109,35.5231
27905.997,3623084.318,501811.2577,35.5236
27906.984,3623083.432,501811.6937,35.5243
27907.984,3623082.535,501812.1346,35.5251
27908.996,3623081.627,501812.5815,35.5253
27909.985,3623080.739,501813.0188,35.5253
27910.981,3623079.846,501813.4586,35.5249
27911.995,3623078.936,501813.9059,35.5246
27912.981,3623078.051,501814.3406,35.5247
27913.987,3623077.148,501814.7844,35.5251
27914.984,3623076.254,501815.2245,35.5259
27915.995,3623075.346,501815.6706,35.5268
27916.993,3623074.451,501816.1104,35.5273
27917.991,3623073.555,501816.5503,35.5275
27918.984,3623072.663,501816.9886,35.5275
27919.994,3623071.757,501817.4339,35.5278
27920.993,3623070.86,501817.8741,35.5285
27921.986,3623069.969,501818.3124,35.5294
27922.995,3623069.064,501818.7578,35.5304
27923.991,3623068.17,501819.1966,35.5311
27924.994,3623067.269,501819.6388,35.5313
27925.989,3623066.377,501820.0781,35.5313
27926.989,3623065.48,501820.5199,35.5315
27927.983,3623064.588,501820.9579,35.5318
27928.987,3623063.686,501821.4002,35.5318
27929.986,3623062.79,501821.8405,35.5318
27930.99,3623061.889,501822.2829,35.5315
27931.984,3623060.996,501822.7211,35.5311
27932.987,3623060.096,501823.1639,35.5303
27933.986,3623059.199,501823.6044,35.5291
27934.99,3623058.298,501824.0462,35.528
27935.993,3623057.398,501824.4884,35.527
27936.995,3623056.498,501824.9303,35.5266
27937.99,3623055.605,501825.3687,35.5269
27938.987,3623054.71,501825.8081,35.5269
27939.995,3623053.806,501826.2536,35.5265
27940.985,3623052.918,501826.6919,35.5256
27941.985,3623052.021,501827.134,35.5251
27942.99,3623051.119,501827.5779,35.5254
27943.984,3623050.228,501828.0167,35.5259
27944.991,3623049.324,501828.461,35.5264
27945.986,3623048.432,501828.9002,35.5266
27946.986,3623047.534,501829.3425,35.5269
27947.996,3623046.628,501829.7885,35.5275
27948.991,3623045.735,501830.2277,35.5281
27949.989,3623044.839,501830.6685,35.5289
27950.987,3623043.944,501831.1087,35.5295
27951.996,3623043.039,501831.5543,35.5291
27952.99,3623042.147,501831.9939,35.5285
27953.992,3623041.249,501832.436,35.5284
27954.985,3623040.357,501832.8741,35.529
27955.996,3623039.45,501833.3209,35.53
27956.985,3623038.562,501833.7575,35.5308
27957.995,3623037.657,501834.2029,35.5308
27958.988,3623036.765,501834.6406,35.5308
27959.989,3623035.866,501835.0823,35.5311
27960.986,3623034.972,501835.5215,35.5313
27961.986,3623034.074,501835.9625,35.5308
27962.987,3623033.176,501836.4047,35.5302
27963.985,3623032.28,501836.8454,35.5303
27964.99,3623031.378,501837.2891,35.5308
27965.985,3623030.486,501837.7276,35.5313
27966.985,3623029.588,501838.1687,35.5316
27967.988,3623028.688,501838.6103,35.5313
27968.99,3623027.788,501839.0515,35.5306
27969.996,3623026.885,501839.4952,35.5301
27970.984,3623025.998,501839.9309,35.5296
27971.993,3623025.093,501840.3753,35.5295
27972.991,3623024.197,501840.8155,35.5296
27973.997,3623023.294,501841.259,35.5299
27974.985,3623022.407,501841.694,35.5297
27975.984,3623021.51,501842.1345,35.5283
27976.992,3623020.606,501842.5797,35.5267
27977.987,3623019.713,501843.0189,35.5257
27978.984,3623018.818,501843.4584,35.5252
27979.988,3623017.918,501843.9012,35.5254
27980.989,3623017.019,501844.3434,35.5255
27981.984,3623016.125,501844.7816,35.5249
27982.987,3623015.224,501845.2228,35.5241
27983.984,3623014.33,501845.6625,35.5234
27984.988,3623013.429,501846.105,35.5234
27985.995,3623012.525,501846.5486,35.5231
27986.993,3623011.629,501846.988,35.5226
27987.985,3623010.738,501847.4256,35.5222
27988.988,3623009.839,501847.8674,35.5214
27989.989,3623008.94,501848.309,35.5204
27990.988,3623008.044,501848.7495,35.5193
27991.996,3623007.138,501849.1947,35.5186
27992.986,3623006.25,501849.632,35.5183
27993.997,3623005.344,501850.079,35.5175
27994.993,3623004.451,501850.5192,35.5165
27995.994,3623003.553,501850.9611,35.5158
27996.987,3623002.661,501851.4002,35.5152
27997.986,3623001.766,501851.8414,35.5148
27998.986,3623000.868,501852.2819,35.5149
27999.993,3622999.963,501852.7256,35.515
28000.984,3622999.074,501853.162,35.5149
28001.983,3622998.177,501853.6024,35.5144
28002.985,3622997.277,501854.0442,35.5133
28003.987,3622996.378,501854.4862,35.5124
28004.983,3622995.485,501854.9258,35.5121
28005.986,3622994.585,501855.3681,35.5124
28006.995,3622993.679,501855.8131,35.5128
28007.987,3622992.789,501856.2504,35.5128
28008.988,3622991.89,501856.6924,35.5127
28009.988,3622990.994,501857.1344,35.5121
28010.985,3622990.099,501857.5754,35.5113
28011.984,3622989.202,501858.0159,35.5106
28012.99,3622988.299,501858.459,35.5102
28013.99,3622987.401,501858.8996,35.5099
28014.994,3622986.5,501859.3417,35.5095
28015.996,3622985.6,501859.783,35.5093
28016.988,3622984.71,501860.2193,35.5088
28017.984,3622983.816,501860.6576,35.508
28018.985,3622982.917,501861.0983,35.5075
28019.995,3622982.01,501861.5433,35.5077
28020.987,3622981.12,501861.9805,35.5084
28021.987,3622980.222,501862.422,35.5096
28022.984,3622979.328,501862.8621,35.5111
28023.997,3622978.418,501863.309,35.5119
28024.996,3622977.521,501863.749,35.5114
28025.989,3622976.63,501864.1865,35.5102
28026.985,3622975.737,501864.6266,35.5094
28027.986,3622974.839,501865.0679,35.509
28028.986,3622973.94,501865.5085,35.5091
28029.999,3622973.032,501865.9554,35.5095
28030.993,3622972.139,501866.3944,35.5102
28031.995,3622971.24,501866.8362,35.51
28032.982,3622970.355,501867.2725,35.5092
28033.988,3622969.452,501867.7169,35.5085
28034.984,3622968.558,501868.1562,35.5091
28035.987,3622967.659,501868.5998,35.5093
28036.986,3622966.763,501869.0413,35.5103
28037.998,3622965.854,501869.488,35.5123
28038.989,3622964.965,501869.9251,35.5139
28039.989,3622964.069,501870.3664,35.5145
28040.988,3622963.172,501870.8074,35.5146
28041.984,3622962.278,501871.2471,35.5149
28042.985,3622961.379,501871.6887,35.5154
28043.997,3622960.471,501872.1348,35.5162
28044.99,3622959.58,501872.5729,35.5164
28045.985,3622958.687,501873.012,35.5161
28046.995,3622957.78,501873.4577,35.516
28047.994,3622956.884,501873.8979,35.5159
28048.99,3622955.99,501874.3372,35.516
28049.982,3622955.1,501874.7745,35.5164
28050.985,3622954.2,501875.2167,35.5171
28051.987,3622953.301,501875.6587,35.5177
28052.993,3622952.398,501876.1024,35.5178
28053.984,3622951.508,501876.5393,35.5174
28054.995,3622950.6,501876.9855,35.5169
28055.988,3622949.71,501877.4235,35.5168
28056.988,3622948.813,501877.8644,35.5168
28057.991,3622947.912,501878.3069,35.5167
28058.996,3622947.01,501878.7498,35.5161
28059.987,3622946.12,501879.1865,35.5157
28060.986,3622945.223,501879.6265,35.5151
28061.984,3622944.327,501880.067,35.5144
28062.983,3622943.431,501880.5079,35.5142
28063.989,3622942.529,501880.9517,35.5139
28064.996,3622941.625,501881.3963,35.5138
28065.992,3622940.732,501881.8356,35.5136
28066.985,3622939.84,501882.2733,35.5131
28067.995,3622938.934,501882.7186,35.5132
28068.985,3622938.045,501883.1555,35.5136
28069.983,3622937.149,501883.5957,35.5145
28070.991,3622936.245,501884.0403,35.5154
28071.986,3622935.351,501884.4797,35.5155
28072.995,3622934.446,501884.9243,35.515
28073.987,3622933.556,501885.3615,35.5146
28074.99,3622932.656,501885.8037,35.5147
28075.995,3622931.754,501886.2472,35.515
28076.991,3622930.86,501886.6867,35.5152
28077.996,3622929.958,501887.1304,35.5157
28078.988,3622929.068,501887.5682,35.516
28079.985,3622928.173,501888.0084,35.5157
28080.992,3622927.269,501888.4528,35.5154
28081.985,3622926.379,501888.8902,35.5152
28082.994,3622925.472,501889.335,35.5151
28083.995,3622924.574,501889.7764,35.5154
28084.985,3622923.686,501890.2137,35.5158
28085.984,3622922.789,501890.6544,35.5162
28086.991,3622921.885,501891.0985,35.5165
28087.997,3622920.983,501891.5424,35.5164
28088.988,3622920.094,501891.9796,35.5159
28089.996,3622919.189,501892.4242,35.5155
28090.988,3622918.299,501892.8615,35.516
28091.991,3622917.398,501893.3041,35.5169
28092.987,3622916.504,501893.7436,35.5175
28093.99,3622915.604,501894.1863,35.5176
28094.995,3622914.702,501894.6291,35.5172
28095.996,3622913.804,501895.0701,35.5168
28096.98,3622912.921,501895.5046,35.5167
28097.992,3622912.012,501895.9507,35.5172
28098.988,3622911.119,501896.3894,35.518
28099.991,3622910.218,501896.8322,35.5185
28100.984,3622909.327,501897.2702,35.5189
28101.986,3622908.427,501897.7121,35.5193
28102.99,3622907.526,501898.1554,35.5195
28103.984,3622906.635,501898.5939,35.5194
28104.984,3622905.737,501899.0351,35.5189
28105.995,3622904.83,501899.4807,35.5186
28106.988,3622903.939,501899.918,35.5183
28107.992,3622903.038,501900.3604,35.5179
28108.994,3622902.139,501900.8028,35.5177
28109.985,3622901.249,501901.241,35.5174
28110.985,3622900.351,501901.6823,35.5167
28111.995,3622899.445,501902.1273,35.5157
28112.991,3622898.551,501902.566,35.515
28113.985,3622897.659,501903.0043,35.5147
28114.988,3622896.759,501903.4468,35.5143
28115.987,3622895.863,501903.8873,35.5138
28116.99,3622894.962,501904.3299,35.5134
28117.987,3622894.068,501904.7695,35.5132
28118.994,3622893.164,501905.214,35.5131
28119.994,3622892.266,501905.6548,35.5131
28120.987,3622891.375,501906.0927,35.5128
28121.99,3622890.475,501906.5354,35.5123
28122.985,3622889.582,501906.974,35.512
28123.986,3622888.683,501907.4151,35.5117
28124.988,3622887.784,501907.8567,35.5115
28125.995,3622886.88,501908.3018,35.5116
28126.995,3622885.983,501908.7434,35.5121
28127.986,3622885.094,501909.1803,35.5123
28128.987,3622884.195,501909.6216,35.512
28129.993,3622883.292,501910.065,35.5125
28130.983,3622882.403,501910.5014,35.5133
28131.99,3622881.5,501910.9452,35.5136
28132.991,3622880.601,501911.3865,35.5131
28133.983,3622879.711,501911.8237,35.5129
28134.99,3622878.807,501912.2677,35.5129
28135.982,3622877.917,501912.7057,35.5132
28136.988,3622877.015,501913.1495,35.5138
28137.992,3622876.113,501913.5923,35.515
28138.985,3622875.222,501914.0301,35.5156
28139.986,3622874.323,501914.472,35.5155
28140.996,3622873.417,501914.9181,35.5154
28141.993,3622872.523,501915.3578,35.516
28142.995,3622871.623,501915.7999,35.5165
28143.99,3622870.73,501916.2389,35.5168
28144.989,3622869.834,501916.6795,35.5168
28145.997,3622868.93,501917.1244,35.5167
28146.994,3622868.035,501917.5646,35.5169
28147.99,3622867.141,501918.0042,35.5177
28148.988,3622866.246,501918.4446,35.5184
28149.988,3622865.348,501918.8857,35.5181
28150.993,3622864.446,501919.3295,35.5182
28151.986,3622863.555,501919.7677,35.5189
28152.989,3622862.655,501920.2099,35.5199
28153.993,3622861.754,501920.6525,35.5207
28154.988,3622860.86,501921.0916,35.5209
28155.984,3622859.967,501921.5314,35.5209
28156.991,3622859.063,501921.9756,35.5211
28157.983,3622858.173,501922.4131,35.522
28158.986,3622857.273,501922.8553,35.5235
28159.985,3622856.376,501923.2959,35.5249
28160.985,3622855.479,501923.7366,35.5259
28161.996,3622854.571,501924.1827,35.5272
28162.988,3622853.681,501924.6204,35.5284
28163.988,3622852.784,501925.0613,35.5293
28164.997,3622851.879,501925.5069,35.5305
28165.994,3622850.983,501925.9469,35.5321
28166.987,3622850.092,501926.3848,35.5332
28167.989,3622849.193,501926.827,35.5339
28168.987,3622848.298,501927.267,35.5353
28169.986,3622847.401,501927.7077,35.5375
28170.99,3622846.5,501928.151,35.5397
28171.991,3622845.602,501928.593,35.5417
28172.992,3622844.703,501929.0345,35.543
28173.987,3622843.81,501929.4731,35.5436
28174.985,3622842.914,501929.9131,35.5441
28175.988,3622842.014,501930.355,35.5455
28176.987,3622841.117,501930.7955,35.5475
28177.992,3622840.216,501931.2388,35.5498
28178.991,3622839.319,501931.6793,35.5514
28179.994,3622838.419,501932.1217,35.5522
28180.986,3622837.529,501932.5596,35.5533
28181.987,3622836.63,501933.0013,35.5552
28182.986,3622835.734,501933.4419,35.5579
28183.986,3622834.837,501933.8832,35.5608
28184.988,3622833.938,501934.326,35.5628
28185.996,3622833.034,501934.7707,35.5646
28186.99,3622832.141,501935.2088,35.5663
28187.988,3622831.246,501935.6487,35.5681
28188.988,3622830.348,501936.0894,35.5699
28189.985,3622829.452,501936.5289,35.5719
28190.992,3622828.549,501936.9726,35.5742
28191.988,3622827.655,501937.4117,35.5762
28192.986,3622826.759,501937.8523,35.5782
28193.997,3622825.852,501938.2984,35.5802
28194.995,3622824.956,501938.7389,35.5819
28195.988,3622824.065,501939.1763,35.5833
28196.99,3622823.166,501939.6187,35.5848
28197.996,3622822.263,501940.0623,35.5868
28198.988,3622821.373,501940.4992,35.5889
28199.995,3622820.468,501940.9435,35.5909
28200.988,3622819.578,501941.3811,35.5929
28201.985,3622818.683,501941.821,35.5949
28202.992,3622817.779,501942.2653,35.5967
28203.985,3622816.888,501942.7035,35.5986
28204.982,3622815.993,501943.1433,35.6002
28205.995,3622815.084,501943.5898,35.6015
28206.993,3622814.188,501944.0296,35.6029
28207.985,3622813.297,501944.4665,35.6053
28208.987,3622812.397,501944.9084,35.6082
28209.993,3622811.495,501945.3524,35.6106
28210.992,3622810.598,501945.7933,35.6127
28211.988,3622809.705,501946.232,35.6145
28212.986,3622808.808,501946.672,35.6159
28213.994,3622807.904,501947.1164,35.6176
28214.984,3622807.016,501947.5536,35.6198
28215.99,3622806.113,501947.997,35.6224
28216.987,3622805.218,501948.4365,35.6247
28217.987,3622804.321,501948.8776,35.6271
28218.986,3622803.424,501949.3182,35.6294
28219.988,3622802.524,501949.76,35.6312
28220.985,3622801.629,501950.1991,35.633
28221.984,3622800.733,501950.6403,35.6349
28222.994,3622799.827,501951.0855,35.6372
28223.983,3622798.939,501951.5213,35.6398
28224.988,3622798.037,501951.964,35.6427
28225.99,3622797.137,501952.4063,35.6453
28226.992,3622796.238,501952.8482,35.6472
28227.988,3622795.345,501953.287,35.649
28228.988,3622794.446,501953.7275,35.6515
28229.988,3622793.549,501954.1681,35.6544
28230.995,3622792.645,501954.6123,35.6571
28231.991,3622791.751,501955.051,35.6596
28232.99,3622790.854,501955.4917,35.6612
28233.986,3622789.96,501955.9304,35.6628
28234.985,3622789.063,501956.3708,35.6651
28235.983,3622788.167,501956.8112,35.6679
28236.995,3622787.26,501957.2579,35.6712
28237.996,3622786.362,501957.6994,35.6747
28238.988,3622785.471,501958.1367,35.6776
28239.988,3622784.574,501958.5782,35.6805
28240.993,3622783.672,501959.0221,35.6837
28241.983,3622782.783,501959.459,35.6874
28242.991,3622781.878,501959.9035,35.6914
28243.995,3622780.978,501960.3462,35.6949
28244.985,3622780.089,501960.7828,35.6982
28245.998,3622779.18,501961.2297,35.7016
28246.996,3622778.284,501961.6698,35.7052
28247.995,3622777.387,501962.1099,35.7091
28248.988,3622776.497,501962.5472,35.713
28249.991,3622775.596,501962.9901,35.7162
28250.982,3622774.706,501963.4275,35.7189
28251.989,3622773.803,501963.8716,35.7218
28252.983,3622772.911,501964.31,35.7255
28253.992,3622772.005,501964.7552,35.7297
28254.986,3622771.114,501965.1932,35.7337
28255.987,3622770.215,501965.6354,35.7377
28256.991,3622769.314,501966.0786,35.7416
28257.994,3622768.414,501966.5206,35.7451
28258.986,3622767.524,501966.958,35.7481
28259.992,3622766.621,501967.4018,35.7516
28260.988,3622765.727,501967.8411,35.7552
28261.99,3622764.828,501968.2831,35.7585
28262.99,3622763.93,501968.7247,35.7619
28263.991,3622763.032,501969.1663,35.7652
28264.984,3622762.141,501969.6043,35.7685
28265.99,3622761.237,501970.0478,35.7719
28266.996,3622760.334,501970.4911,35.7751
28267.988,3622759.445,501970.9283,35.7784
28268.985,3622758.55,501971.368,35.7816
28269.989,3622757.648,501971.8113,35.7846
28270.985,3622756.755,501972.2514,35.7871
28271.983,3622755.86,501972.6924,35.7891
28272.983,3622754.963,501973.1337,35.7915
28273.987,3622754.062,501973.5771,35.7942
28274.991,3622753.161,501974.0201,35.7975
28275.994,3622752.261,501974.4623,35.8009
28276.989,3622751.368,501974.9017,35.804
28277.996,3622750.464,501975.3461,35.8073
28278.987,3622749.575,501975.7833,35.8102
28279.998,3622748.668,501976.2288,35.8131
28280.996,3622747.772,501976.6692,35.8158
28281.992,3622746.877,501977.1082,35.8184
28282.984,3622745.987,501977.545,35.8219
28283.997,3622745.078,501977.9921,35.8263
28284.988,3622744.189,501978.43,35.8309
28285.987,3622743.293,501978.8709,35.8352
28286.984,3622742.398,501979.3109,35.8388
28287.998,3622741.488,501979.759,35.8417
28288.996,3622740.593,501980.1993,35.844
28289.994,3622739.697,501980.6395,35.8465
28290.989,3622738.804,501981.0785,35.8502
28291.984,3622737.911,501981.517,35.8548
28292.997,3622737.002,501981.9635,35.8597
28293.988,3622736.112,501982.401,35.864
28294.983,3622735.219,501982.8386,35.8679
28295.996,3622734.309,501983.2844,35.8722
28296.994,3622733.413,501983.7244,35.8766
28297.992,3622732.517,501984.1639,35.8809
28298.985,3622731.625,501984.6008,35.8854
28299.985,3622730.728,501985.0413,35.8901
28300.997,3622729.82,501985.4874,35.8949
28301.995,3622728.924,501985.9269,35.8994
28302.994,3622728.027,501986.368,35.9034
28303.983,3622727.14,501986.8045,35.9066
28304.989,3622726.237,501987.248,35.9099
28305.988,3622725.34,501987.6881,35.9141
28306.995,3622724.436,501988.1323,35.9187
28307.983,3622723.549,501988.5677,35.9232
28308.988,3622722.648,501989.0104,35.9273
28309.982,3622721.755,501989.4492,35.9309
28310.987,3622720.854,501989.8927,35.9342
