135916.25,-8.9,-14
135916.875,-8.8,-15.1
135917.5,-8.8,-15.8
135918.125,-9.3,-16.4
135918.75,-10,-16.8
135919.375,-10.6,-16.9
135920,-11,-16.6
135920.625,-11.3,-16
135921.25,-11.4,-15.4
135921.875,-11.4,-15.2
135922.5,-11.7,-15.5
135923.125,-11.7,-16
135923.75,-11.8,-16.7
135924.375,-11.9,-16.8
135925,-12,-16.3
135925.625,-12.6,-15.6
135926.25,-12.7,-15.1
135926.875,-12.7,-14.7
135927.5,-12.2,-15
135928.125,-12.5,-15.8
135928.75,-12.6,-16.6
135929.375,-12.9,-16.9
135930,-13,-17
135930.625,-12.6,-17
135931.25,-12,-17
135931.875,-11,-17
135932.5,-10.8,-17.1
135933.125,-10.3,-17.8
135933.75,-9.9,-18.7
135934.375,-9.3,-19.5
135935,-9.4,-20
135935.625,-9.3,-20
135936.25,-8.7,-19.7
135936.875,-8.4,-19.4
135937.5,-7.9,-19.2
135938.125,-7.8,-19
135938.75,-8.2,-18.7
135939.375,-8.3,-18.4
135940,-8.4,-18.1
135940.625,-8.4,-17.7
135941.25,-8.5,-17.1
135941.875,-8.3,-16.5
135942.5,-8.1,-16.2
135943.125,-7.9,-16.1
135943.75,-7.3,-16.2
135944.375,-6.4,-16.3
135945,-6.4,-16.5
135945.625,-7,-16.5
135946.25,-7.5,-16.3
135946.875,-8.1,-16.4
135947.5,-7.9,-16.9
135948.125,-7.2,-17.5
135948.75,-6.7,-18.1
135949.375,-6.2,-18.5
135950,-6,-18.7
135950.625,-5.9,-18.8
135951.25,-5.4,-19.1
135951.875,-4.6,-19.1
135952.5,-4.2,-19.3
135953.125,-3.6,-19.3
135953.75,-3.4,-19.1
135954.375,-3.1,-19
135955,-2.9,-18.7
135955.625,-2.6,-18.1
135956.25,-1.9,-17.3
135956.875,-1.5,-16.9
135957.5,-1.1,-16.7
135958.125,-0.2,-16.4
135958.75,1.1,-16.1
135959.375,2.2,-15.5
135960,3.2,-14.8
135960.625,4.4,-14.2
135961.25,5.2,-13.9
135961.875,6.1,-14
135962.5,6.9,-14.3
135963.125,7.6,-14.6
135963.75,8.3,-15
135964.375,8.7,-15.4
135965,9.2,-15.9
135965.625,9.9,-16.3
135966.25,10.8,-16.3
135966.875,10.8,-16.2
135967.5,11.9,-16.3
135968.125,12.3,-16.8
135968.75,13.4,-17.3
135969.375,13.9,-17.7
135970,14.6,-17.9
135970.625,15.5,-18.1
135971.25,16,-18.5
135971.875,16.5,-18.4
135972.5,17.2,-18
135973.125,18.1,-17.4
135973.75,18.2,-16.6
135974.375,18.9,-16.2
135975,19.3,-16.1
135975.625,20.3,-16.2
135976.25,20.8,-16.7
135976.875,21.3,-17.1
135977.5,22,-17.2
135978.125,22.6,-17.4
135978.75,23.6,-17.5
135979.375,24.4,-17.4
135980,24.9,-17.4
135980.625,25.7,-17.2
135981.25,26.8,-16.9
135981.875,27.5,-16.1
135982.5,27.7,-15.4
135983.125,28.2,-14.8
135983.75,29.4,-14.4
135984.375,30.7,-14.4
135985,32,-15.2
135985.625,32.2,-16.4
135986.25,33,-17.3
135986.875,33.6,-17.8
135987.5,34.2,-18
135988.125,34.7,-17.5
135988.75,34.8,-16.4
135989.375,35.2,-14.9
135990,35.4,-13.6
135990.625,35.6,-13.2
135991.25,35.6,-13.2
135991.875,35.1,-13.3
135992.5,34.6,-13.5
135993.125,34.6,-13.4
135993.75,34.7,-13.1
135994.375,34.7,-12.6
135995,35.5,-12.1
135995.625,35.1,-11.7
135996.25,34.6,-11.6
135996.875,34.1,-11.8
135997.5,34.1,-12.1
135998.125,34.7,-12.4
135998.75,35.1,-12.3
135999.375,35.8,-11.9
136000,36.3,-11.4
136000.625,37.8,-11.2
136001.25,39,-11.6
136001.875,39.3,-12.3
136002.5,38.7,-12.7
136003.125,37.6,-12.5
136003.75,36.7,-12.1
136004.375,36.3,-11.5
136005,35.7,-11
136005.625,34.9,-10.6
136006.25,34.1,-9.9
136006.875,33.8,-9.2
136007.5,33.5,-8.6
136008.125,33.7,-8.2
136008.75,34.3,-8.4
136009.375,34.5,-8.8
136010,34.2,-9.1
136010.625,35,-9.4
136011.25,35.4,-9.8
136011.875,35.3,-10.4
136012.5,35.5,-10.9
136013.125,35.9,-10.9
136013.75,35.2,-10.6
136014.375,34.5,-10.2
136015,34.2,-10.1
136015.625,34.6,-10.3
136016.25,34.8,-10.5
136016.875,35,-10.6
136017.5,34.7,-10.3
136018.125,34.7,-9.9
136018.75,34.4,-9.5
136019.375,33.5,-9.2
136020,32.7,-8.6
136020.625,32.5,-8.3
136021.25,32.6,-8.4
136021.875,31.6,-8.7
136022.5,31.6,-8.8
136023.125,31.3,-8.4
136023.75,31.3,-8
136024.375,31,-7.5
136025,30.9,-7
136025.625,30.3,-6.6
136026.25,29.8,-6.4
136026.875,28.8,-6.1
136027.5,28.1,-5.9
136028.125,27.4,-5.6
136028.75,27.9,-5.6
136029.375,27.4,-5.7
136030,27.7,-5.6
136030.625,27.5,-5.5
136031.25,27.7,-5.8
136031.875,27.6,-6.4
136032.5,28,-7.1
136033.125,28.3,-7.7
136033.75,27.2,-8
136034.375,27,-8.1
136035,26.6,-8.3
136035.625,26.4,-8.7
136036.25,25.7,-9.1
136036.875,25.1,-9.2
136037.5,24,-9.3
136038.125,22.4,-9.3
136038.75,21,-9.1
136039.375,20.1,-8.6
136040,19,-7.7
136040.625,18.1,-6.6
136041.25,17.5,-5.6
136041.875,16.6,-4.9
136042.5,16.1,-4.2
136043.125,15.8,-3.9
136043.75,15.2,-3.7
136044.375,14.8,-3.6
136045,14.8,-3.7
136045.625,14.3,-4
136046.25,13.9,-4.2
136046.875,13.1,-4.4
136047.5,12.4,-4.4
136048.125,11,-4.2
136048.75,10.1,-4
136049.375,9.6,-4
136050,8.8,-3.9
136050.625,8,-3.9
136051.25,6.6,-3.7
136051.875,5.6,-3.6
136052.5,5.1,-3.6
136053.125,4.3,-3.9
136053.75,3.8,-4
136054.375,3.6,-3.9
136055,3.4,-3.7
136055.625,2.1,-3.3
136056.25,1.6,-2.8
136056.875,0.9,-2.5
